time_s,timestamp,rss_mb,vms_mb,cpu_percent,disk_read_mb,disk_write_mb,disk_read_rate_mb_s,disk_write_rate_mb_s
78.372,2026-06-25T23:33:57.359011,24049.945,52649.828,0.79,186.974,11902.799,0.019,0.0
78.423,2026-06-25T23:33:57.409965,24050.086,52649.828,0.829,186.975,11902.799,0.019,0.0
78.474,2026-06-25T23:33:57.460944,24050.156,52649.828,0.856,186.976,11902.799,0.019,0.0
78.525,2026-06-25T23:33:57.511909,24050.195,52649.828,0.829,186.977,11902.799,0.019,0.0
78.576,2026-06-25T23:33:57.562903,24050.27,52649.828,0.81,186.978,11902.799,0.019,0.0
78.627,2026-06-25T23:33:57.613855,24050.316,52649.828,0.797,186.979,11902.799,0.019,0.0
78.678,2026-06-25T23:33:57.664825,24050.375,52649.828,0.788,186.98,11902.799,0.019,0.0
78.729,2026-06-25T23:33:57.715786,24050.535,52649.828,0.781,186.981,11902.799,0.019,0.0
78.78,2026-06-25T23:33:57.766777,24050.918,52649.828,0.823,186.982,11902.799,0.019,0.0
78.831,2026-06-25T23:33:57.817758,24051.125,52649.828,0.806,186.983,11902.799,0.019,0.0
78.882,2026-06-25T23:33:57.868739,24051.184,52649.828,0.794,186.984,11902.799,0.019,0.0
78.933,2026-06-25T23:33:57.919681,24051.227,52649.828,0.786,186.985,11902.799,0.019,0.0
78.984,2026-06-25T23:33:57.970622,24051.297,52649.828,0.78,186.986,11902.799,0.019,0.0
79.035,2026-06-25T23:33:58.021589,24051.344,52649.828,0.776,186.987,11902.799,0.019,0.0
79.086,2026-06-25T23:33:58.072618,24051.414,52649.828,0.773,186.988,11902.799,0.019,0.0
79.137,2026-06-25T23:33:58.123567,24051.512,52649.828,0.817,186.989,11902.799,0.019,0.0
79.188,2026-06-25T23:33:58.174561,24051.562,52649.828,0.848,186.99,11902.799,0.019,0.0
79.239,2026-06-25T23:33:58.225525,24051.699,52649.828,0.823,186.991,11902.799,0.019,0.0
79.29,2026-06-25T23:33:58.276524,24051.82,52649.828,0.806,186.992,11902.799,0.019,0.0
79.341,2026-06-25T23:33:58.327507,24051.867,52649.828,0.794,186.993,11902.799,0.019,0.0
79.392,2026-06-25T23:33:58.378499,24052.035,52649.828,0.786,186.994,11902.799,0.019,0.0
79.443,2026-06-25T23:33:58.429469,24052.098,52649.828,0.78,186.995,11902.799,0.019,0.0
79.494,2026-06-25T23:33:58.480454,24052.184,52649.828,0.776,186.995,11902.799,0.019,0.0
79.545,2026-06-25T23:33:58.531436,24052.297,52649.828,0.773,186.996,11902.799,0.019,0.0
79.596,2026-06-25T23:33:58.582420,24052.391,52649.828,0.771,186.997,11902.799,0.019,0.0
79.646,2026-06-25T23:33:58.633390,24052.477,52649.828,0.77,186.998,11902.799,0.019,0.0
79.697,2026-06-25T23:33:58.684361,24052.625,52649.828,0.769,186.999,11902.799,0.019,0.0
79.748,2026-06-25T23:33:58.735329,24053.074,52649.828,0.768,187.0,11902.799,0.019,0.0
79.799,2026-06-25T23:33:58.786269,24053.137,52649.828,0.768,187.001,11902.799,0.019,0.0
79.92,2026-06-25T23:33:58.906836,24054.035,52649.828,0.908,187.342,11902.799,2.834,0.0
79.97,2026-06-25T23:33:58.957262,24054.117,52649.828,0.914,187.343,11902.799,0.019,0.0
80.021,2026-06-25T23:33:59.007837,24054.18,52649.828,0.918,187.344,11902.799,0.019,0.0
80.072,2026-06-25T23:33:59.058455,24054.359,52649.828,0.874,187.345,11902.799,0.019,0.0
80.122,2026-06-25T23:33:59.109231,24054.438,52649.828,0.842,187.346,11902.799,0.019,0.0
80.173,2026-06-25T23:33:59.159986,24054.492,52649.828,0.82,187.347,11902.799,0.019,0.0
80.224,2026-06-25T23:33:59.210956,24054.543,52649.828,0.804,187.348,11902.799,0.019,0.0
80.275,2026-06-25T23:33:59.261924,24055.004,52649.828,0.792,187.349,11902.799,0.019,0.0
80.326,2026-06-25T23:33:59.312893,24055.652,52649.828,0.785,187.35,11902.799,0.019,0.0
80.377,2026-06-25T23:33:59.363883,24055.715,52649.828,0.779,187.351,11902.799,0.019,0.0
80.428,2026-06-25T23:33:59.414878,24055.77,52649.828,0.775,187.352,11902.799,0.019,0.0
80.479,2026-06-25T23:33:59.465863,24055.832,52649.828,0.818,187.353,11902.799,0.019,0.0
80.53,2026-06-25T23:33:59.516827,24055.883,52649.828,0.803,187.354,11902.799,0.019,0.0
80.581,2026-06-25T23:33:59.567809,24055.949,52649.828,0.792,187.355,11902.799,0.019,0.0
80.632,2026-06-25T23:33:59.618779,24057.008,52649.828,0.784,187.355,11902.799,0.019,0.0
80.683,2026-06-25T23:33:59.669785,24056.93,52649.828,0.779,187.356,11902.799,0.019,0.0
80.734,2026-06-25T23:33:59.720735,24057.004,52649.828,0.775,187.357,11902.799,0.019,0.0
80.785,2026-06-25T23:33:59.771734,24057.055,52649.828,0.864,187.358,11902.799,0.019,0.0
80.836,2026-06-25T23:33:59.822704,24057.109,52649.828,0.835,187.359,11902.799,0.019,0.0
80.887,2026-06-25T23:33:59.873694,24057.195,52649.828,0.814,187.36,11902.799,0.019,0.0
80.938,2026-06-25T23:33:59.924641,24057.242,52649.828,0.8,187.361,11902.799,0.019,0.0
80.989,2026-06-25T23:33:59.975591,24057.293,52649.828,0.79,187.362,11902.799,0.019,0.0
81.04,2026-06-25T23:34:00.026553,24057.379,52649.828,0.783,187.363,11902.799,0.019,0.0
81.091,2026-06-25T23:34:00.077543,24057.426,52649.828,0.824,187.364,11902.799,0.019,0.0
81.142,2026-06-25T23:34:00.128503,24057.477,52649.828,0.807,187.365,11902.799,0.019,0.0
81.193,2026-06-25T23:34:00.179501,24057.555,52649.828,0.794,187.366,11902.799,0.019,0.0
81.244,2026-06-25T23:34:00.230470,24057.605,52649.828,0.786,187.367,11902.799,0.019,0.0
81.295,2026-06-25T23:34:00.281459,24057.648,52649.828,0.78,187.368,11902.799,0.019,0.0
81.346,2026-06-25T23:34:00.332441,24057.723,52649.828,0.822,187.369,11902.799,0.019,0.0
81.397,2026-06-25T23:34:00.383418,24057.801,52649.828,0.805,187.37,11902.799,0.019,0.0
81.447,2026-06-25T23:34:00.434364,24057.844,52649.828,0.794,187.371,11902.799,0.019,0.0
81.498,2026-06-25T23:34:00.485337,24057.906,52649.828,0.785,187.372,11902.799,0.019,0.0
81.549,2026-06-25T23:34:00.536281,24057.992,52649.828,0.78,187.373,11902.799,0.019,0.0
81.6,2026-06-25T23:34:00.587243,24058.047,52649.828,0.776,187.374,11902.799,0.019,0.0
81.651,2026-06-25T23:34:00.638217,24058.129,52649.828,0.773,187.375,11902.799,0.019,0.0
81.702,2026-06-25T23:34:00.689180,24058.199,52649.828,0.771,187.376,11902.799,0.019,0.0
81.753,2026-06-25T23:34:00.740118,24058.27,52649.828,0.816,187.377,11902.799,0.019,0.0
81.804,2026-06-25T23:34:00.791090,24058.379,52649.828,0.801,187.378,11902.799,0.019,0.0
