time_s,timestamp,rss_mb,vms_mb,cpu_percent,disk_read_mb,disk_write_mb,disk_read_rate_mb_s,disk_write_rate_mb_s
4.019,2026-06-26T00:36:34.230402,13813.059,40689.062,15.404,176.955,0.015,3.709,0.0
4.019,2026-06-26T00:36:34.230530,13813.059,40689.062,10.783,176.955,0.015,3.045,0.0
4.02,2026-06-26T00:36:34.230718,13813.059,40689.062,7.548,176.956,0.015,2.622,0.0
4.02,2026-06-26T00:36:34.230898,13813.059,40689.062,5.283,176.956,0.015,2.29,0.0
4.02,2026-06-26T00:36:34.231104,13813.059,40689.062,33.698,176.957,0.015,2.092,0.0
4.028,2026-06-26T00:36:34.239590,13813.059,40689.062,33.25,176.958,0.016,0.136,0.019
4.077,2026-06-26T00:36:34.288651,13814.16,40689.062,30.008,177.281,0.016,6.587,0.0
4.177,2026-06-26T00:36:34.388697,13842.273,40728.312,34.403,177.605,0.017,3.239,0.017
4.228,2026-06-26T00:36:34.439054,13845.543,40728.312,39.097,177.605,0.017,0.01,0.0
4.323,2026-06-26T00:36:34.534266,13851.672,40728.312,42.296,177.931,0.017,3.418,0.0
4.373,2026-06-26T00:36:34.584608,13854.891,40728.312,44.298,177.931,0.017,0.01,0.0
4.463,2026-06-26T00:36:34.673878,13898.641,40769.676,40.417,178.256,0.017,3.647,0.0
4.513,2026-06-26T00:36:34.724236,13898.641,40769.676,28.524,178.257,0.017,0.01,0.0
4.602,2026-06-26T00:36:34.813424,13898.641,40769.676,20.335,178.582,0.017,3.652,0.0
4.653,2026-06-26T00:36:34.863777,13898.641,40769.676,14.467,178.582,0.017,0.01,0.0
4.742,2026-06-26T00:36:34.952820,13898.641,40769.676,10.443,178.907,0.017,3.657,0.0
4.792,2026-06-26T00:36:35.003172,13898.641,40769.676,7.542,178.908,0.017,0.01,0.0
4.889,2026-06-26T00:36:35.100282,13929.043,40811.406,20.157,179.233,0.017,3.353,0.0
4.939,2026-06-26T00:36:35.150633,13932.289,40811.406,28.845,179.233,0.017,0.01,0.0
5.034,2026-06-26T00:36:35.245612,13938.273,40811.406,35.207,179.559,0.017,3.429,0.0
5.085,2026-06-26T00:36:35.295951,14008.922,40879.707,38.55,179.559,0.017,0.01,0.0
5.174,2026-06-26T00:36:35.385634,14008.922,40879.707,27.299,179.884,0.017,3.629,0.0
5.225,2026-06-26T00:36:35.436082,14008.922,40879.707,19.388,179.885,0.017,0.01,0.0
5.314,2026-06-26T00:36:35.525044,14008.922,40879.707,13.888,180.209,0.017,3.652,0.0
5.364,2026-06-26T00:36:35.575387,14008.922,40879.707,9.954,180.21,0.017,0.01,0.0
