time_s,timestamp,rss_mb,vms_mb,cpu_percent,disk_read_mb,disk_write_mb,disk_read_rate_mb_s,disk_write_rate_mb_s
207.572,2026-06-26T02:23:40.729676,14496.723,42980.934,0.774,3561.197,33621.434,0.019,0.0
207.623,2026-06-26T02:23:40.780601,14496.723,42980.934,0.818,3561.198,33621.434,0.019,0.0
207.674,2026-06-26T02:23:40.831537,14494.539,42980.934,0.757,3561.199,33621.434,0.019,0.0
207.725,2026-06-26T02:23:40.882460,14494.543,42980.934,0.806,3561.2,33621.434,0.02,0.0
207.776,2026-06-26T02:23:40.933417,14497.41,42980.934,0.84,3561.201,33621.434,0.019,0.0
207.827,2026-06-26T02:23:40.984350,14515.715,42980.934,0.772,3561.202,33621.434,0.019,0.0
207.878,2026-06-26T02:23:41.035235,14494.543,42980.934,0.817,3561.203,33621.434,0.02,0.0
207.929,2026-06-26T02:23:41.086189,14502.547,42980.934,0.802,3561.204,33621.434,0.019,0.0
207.98,2026-06-26T02:23:41.137095,14501.652,42980.934,0.791,3561.205,33621.434,0.019,0.0
208.031,2026-06-26T02:23:41.188020,14501.652,42980.934,0.784,3561.206,33621.434,0.019,0.0
208.082,2026-06-26T02:23:41.238959,14501.652,42980.934,0.825,3561.207,33621.434,0.019,0.0
208.133,2026-06-26T02:23:41.289881,14501.656,42980.934,0.807,3561.208,33621.434,0.019,0.0
208.184,2026-06-26T02:23:41.340819,14501.656,42980.934,0.795,3561.209,33621.434,0.019,0.0
208.235,2026-06-26T02:23:41.391773,14501.656,42980.934,0.787,3561.21,33621.434,0.019,0.0
208.285,2026-06-26T02:23:41.442696,14502.887,42980.934,0.781,3561.211,33621.434,0.02,0.0
208.336,2026-06-26T02:23:41.493622,14508.84,42980.934,0.775,3561.212,33621.434,0.019,0.0
208.388,2026-06-26T02:23:41.544847,14515.816,42980.934,0.819,3561.213,33621.434,0.02,0.0
208.439,2026-06-26T02:23:41.595746,14522.652,42980.934,0.849,3561.214,33621.434,0.019,0.0
208.489,2026-06-26T02:23:41.646695,14529.34,42980.934,0.778,3561.215,33621.434,0.019,0.0
208.54,2026-06-26T02:23:41.697622,14534.09,42980.934,0.821,3561.216,33621.434,0.019,0.0
208.591,2026-06-26T02:23:41.748574,14537.242,42980.934,0.805,3561.217,33621.434,0.019,0.0
208.642,2026-06-26T02:23:41.799503,14537.387,42980.934,0.794,3561.218,33621.434,0.02,0.0
208.693,2026-06-26T02:23:41.850455,14542.047,42980.934,0.785,3561.219,33621.434,0.019,0.0
208.744,2026-06-26T02:23:41.901393,14547.816,42980.934,0.78,3561.22,33621.434,0.019,0.0
208.795,2026-06-26T02:23:41.952326,14555.754,42980.934,0.776,3561.221,33621.434,0.019,0.0
208.846,2026-06-26T02:23:42.003209,14563.543,42980.934,0.773,3561.222,33621.434,0.02,0.0
208.897,2026-06-26T02:23:42.054106,14570.93,42980.934,0.772,3561.223,33621.434,0.019,0.0
208.948,2026-06-26T02:23:42.105050,14577.91,43118.934,0.77,3561.224,33621.434,0.019,0.0
208.999,2026-06-26T02:23:42.155986,14585.438,43118.934,0.815,3561.225,33621.434,0.019,0.0
209.05,2026-06-26T02:23:42.206927,14589.965,43118.934,0.801,3561.226,33621.434,0.02,0.0
209.101,2026-06-26T02:23:42.257849,14597.27,43118.934,0.744,3561.227,33621.434,0.019,0.0
209.152,2026-06-26T02:23:42.308844,14604.598,43118.934,0.797,3561.228,33621.434,0.019,0.0
209.203,2026-06-26T02:23:42.359807,14612.191,43118.934,0.788,3561.229,33621.434,0.019,0.0
209.254,2026-06-26T02:23:42.410806,14625.617,43118.934,0.781,3561.23,33621.434,0.019,0.0
209.305,2026-06-26T02:23:42.461760,14643.25,43118.934,0.777,3561.231,33621.434,0.019,0.0
209.356,2026-06-26T02:23:42.512752,14653.258,43118.934,0.774,3561.232,33621.434,0.019,0.0
209.407,2026-06-26T02:23:42.563729,14653.258,43118.934,0.771,3561.233,33621.434,0.019,0.0
209.458,2026-06-26T02:23:42.614724,14653.258,43118.934,0.816,3561.234,33621.434,0.019,0.0
209.508,2026-06-26T02:23:42.665687,14653.27,43118.934,0.801,3561.235,33621.434,0.019,0.0
209.559,2026-06-26T02:23:42.716679,14653.27,43118.934,0.791,3561.236,33621.434,0.019,0.0
209.61,2026-06-26T02:23:42.767648,14641.605,43118.934,0.783,3561.237,33621.434,0.019,0.0
209.661,2026-06-26T02:23:42.818662,14615.594,43118.934,0.824,3561.238,33621.434,0.019,0.0
209.712,2026-06-26T02:23:42.869618,14615.594,43118.934,0.853,3561.239,33621.434,0.019,0.0
209.763,2026-06-26T02:23:42.920607,14611.59,43118.934,0.827,3561.24,33621.434,0.019,0.0
209.814,2026-06-26T02:23:42.971571,14611.59,43118.934,0.809,3561.241,33621.434,0.019,0.0
209.865,2026-06-26T02:23:43.022549,14611.59,43118.934,0.796,3561.242,33621.434,0.019,0.0
209.916,2026-06-26T02:23:43.073531,14608.16,43118.934,0.787,3561.243,33621.434,0.019,0.0
209.967,2026-06-26T02:23:43.124516,14608.16,43118.934,0.781,3561.244,33621.434,0.019,0.0
210.018,2026-06-26T02:23:43.175495,14608.16,43118.934,0.777,3561.245,33621.434,0.019,0.0
210.069,2026-06-26T02:23:43.226484,14608.16,43118.934,0.819,3561.246,33621.434,0.019,0.0
210.12,2026-06-26T02:23:43.277452,14608.16,43118.934,0.804,3561.247,33621.434,0.019,0.0
210.171,2026-06-26T02:23:43.328461,14608.16,43118.934,0.792,3561.248,33621.434,0.019,0.0
210.222,2026-06-26T02:23:43.379415,14603.766,43118.934,0.785,3561.249,33621.434,0.019,0.0
210.273,2026-06-26T02:23:43.430382,14603.766,43118.934,0.779,3561.25,33621.434,0.019,0.0
210.324,2026-06-26T02:23:43.481344,14603.766,43118.934,0.775,3561.251,33621.434,0.019,0.0
210.375,2026-06-26T02:23:43.532303,14603.766,43118.934,0.773,3561.252,33621.434,0.019,0.0
210.426,2026-06-26T02:23:43.583256,14603.766,43118.934,0.771,3561.253,33621.434,0.019,0.0
210.477,2026-06-26T02:23:43.634237,14600.078,43118.934,0.769,3561.254,33621.434,0.019,0.0
210.528,2026-06-26T02:23:43.685202,14600.078,43118.934,0.769,3561.255,33621.434,0.019,0.0
210.579,2026-06-26T02:23:43.736210,14615.34,43118.934,0.86,3561.256,33621.434,0.019,0.0
210.63,2026-06-26T02:23:43.787181,14621.977,43118.934,0.786,3561.257,33621.434,0.019,0.0
210.681,2026-06-26T02:23:43.838125,14599.242,43118.934,0.826,3561.258,33621.434,0.019,0.0
210.732,2026-06-26T02:23:43.889107,14599.242,43118.934,0.808,3561.259,33621.434,0.019,0.0
